placeId,reviewNumber,rating,text,title,userContributions,userLocation,publishedDate,stayDate
350027,4,5,"This is a wonderful place to have delicious food.    Don't judge a book by it's cover.  From the outside this looks a lot like a old-school Cali restaurant. Inside , the food and staff are exceptional !  This place could be called "" Comfort food made Easy""   - especially when its  prepared by a trained , experienced chef, not a standard cook.  My wife and I sat and ate at the counter, and enjoyed a variety of wine.  The concept is semi full service, so you order at the counter, then seat yourself.  The food is brought to you when ready.  We will return for sure .","Diamond in the rough",14,"The Cincinnati Region",16jan2019,31oct2018
357285,0,5,"Went to dinner with 3 friends.  The sushi was fantastic.  Miso soup was good.  A bit pricey but worth the price.","Dinner out with friends",3,"",23jun2019,30jun2019
357285,1,5,"Excellent quality Japanese food with great service. Had a range of hot dishes and sushi, was faultless. Waitress was extremely polite and helpful. Not cheap, but reasonably priced for this type of restaurant.

I think would be great for special occasions.","Great food and great service ",115,"Pacific Coast Australia, Australia",18jun2019,30jun2019
357285,2,2,"Sushi: Each sashimi order about $8 (so $4/piece) and they were tiny on top of that. The also weren't very fresh.  Three of us after a bottle of wine and food (left hungry) it was like almost $300.  Busy place.. i don't get it.. too many options out there to come back here.","Ripoff and not good",90,"Sarasota, Florida",25feb2019,28feb2019
357285,3,4,"Fuki Sushi is a long time favorite of mine. I don’t go very often because it is, by far, the most expensive sushi restaurant around. However, it is the only place to get a spicy spider roll.  The greatest anywhere. ","Excellent sushi!!!",98,"Newtown, Pennsylvania",04feb2019,28feb2019
357286,0,4,"Stopped there on our way to Los Angeles.
The food was good and the price was fair.
Parking was a bit of a problem, but we've managed in the end.
The service is great. 
","Good ribs",66,"Haifa, Israel",01mar2019,31mar2019
357292,0,4,"バーとレストランがあるお店です。前菜の春巻きが美味しいです。ステーキがやはり美味しくて、ステーキに合う赤ワインも美味しかったです。","おしゃれ",1250,"",06sep2019,30sep2019
357292,1,5,"Great place to eat. Very popular. Specialties are steaks and roast beef, but also have fish selection if desired. One nice feature is their early bird dinner program which offers two different discounted menus.  Reservations very important.","Old favorite still tops",26,"Palo Alto, California",25aug2019,31jul2019
357292,2,4,"Sundance the steakhouse is a very nice steakhouse restaurant. The food varieties, service and atmosphere are very good. Staff are friendly.
I recommend this restaurant for anyone who like steak.","Nice steakhouse restaurant",118,"Al Ain, United Arab Emirates",25aug2019,31aug2019
357292,3,4,"First surprise actually was the number of guests that came to this steakhouse as early as 6pm.  Then, amazed with the collectibles displayed every corners and walls.   Didn’t try steak though as I had heavy lunch.  Anyhow, the prawn was pretty good.  ","Great collection of Sports memorabilia",140,"Bangkok, Thailand",21aug2019,31aug2019
357292,4,5,"Delicious steaks, excellent service... pricey but worth every penny... very nice ambience. Would definitely come back if in Palo Alto again
","Great Food",16,"Istanbul, Turkey",13aug2019,31aug2019
357292,5,3,"The taste of the food was not bad, but the portions were huge (we are not large eaters) and it was quite pricey too. Aside from that, it was not a bad experience.","Good food but pricey and large portions",114,"Hong Kong, China",04aug2019,31jul2019
357292,6,5,"ステーキハウスではありますが、出てくるプライムリブはローストビーフ的な感じでした。
オイスター、ビスク、りぶ、ビール、ワイン、ウィスキーで300ドルと良心的でした。
ジューシーで大変美味しく最高です。近くに来た際には是非。","絶品のプライムリブ",18,"Tokyo, Japan",28jul2019,31jul2019
357292,7,5,"Filet is very tasty and melts in your mouth.  Prime rib was tender and flavorful as well.  Baked potato was excellent and I mention it because they are usually dry or undercooked at other places.  Not here.  Caesar salad was slimy, though so a little disappointed in that for $11.  Deserts are very good as well if a little pricey.","To die for Filet!",68,"New Lenox, Illinois",28jul2019,31jul2019
357292,8,4,"Sundance i9s a great place to celebrate a special occasion. The food is classic steakhouse fare, but high quality. Be prepared to spend some money. Service is good also. I particularly enjoy the Prime Rib. Reservations are a must!","Reliable Steak House",53,"Palo Alto, California",07jul2019,28feb2019
357292,9,4,"Angel provided exceptional service. Atmosphere was very nice and we had a private table tucked away from others which was perfect for our birthday celebration. Four stars because steak was good, but not exceptional. Would definitely come back though for the service and atmosphere.","Great atmosphere and service",5,"",29jun2019,30jun2019
357292,10,4,"There were four of us celebrating a birthday. Everything we ordered was tasty but I have to say, the carrots (yes, carrots) were the best, sweetest (naturally) I've ever eaten. They were included with some broccoli with the entrees. Yum-O. The fellows enjoyed their NY steaks and we were pleased with our seafood dishes. We'll definitely return. ","We All Enjoyed Ourselves!",26,"Mountain View, California",31may2019,31may2019
357292,11,5,"My go-to place when hosting guests from overseas.  Fantastic steaks cooked perfectly, world class bar, the ambiance of a bygone era that still seems true to its collegiate roots. Always a treat.","A Stanford tradition that stays deliciously traditional.",14,"Palo Alto, California",12may2019,30apr2019
357292,12,5,"The ambience is little old school - but the steak is amazing 
Try the prime rib- it’s their specialty","Best steak house in Palo alto",3,"",07may2019,28feb2019
357292,13,3,"Good food, noisy, pricey, cramped.a
Service was sluggish but very friendly.
The food was good but nothing special.
Expected more for the price and location.","Make a reservation",232,"Santa Clara, California",28apr2019,31mar2019
357292,14,4,"Came with my 3 good friends, we celebrate each one of our birthdays here.   Cocktail at 4:30 and dinner at 5 because they go to the gym at 4 in the morning.   We order from the sundown menu (5-6:30).    Two of us got prime rib for $30 each and 2 got swordfish for $25.  Dinner comes with soup or salad, entree, potato or rice and veggies.   I would have given this 5 stars but I asked for very rare prime rib and it was medium rare.   Didn’t want to send it back because everyone else was ready to eat). For dessert, we always get one huge birthday mud pie and split it.    Great way to celebrate with good food.   Service is always excellent","My birthday dinner",719,"Palo Alto, California",12apr2019,30apr2019
357292,15,5,"an outstanding establishment located near stanford. dark atmosphere. very friendly wait staff. a menu to to die for. (if you like the finest). freash seafood, steak, prime rib. and dont forget the oysters on a half shell. and the basil martini is very tasty.","hob nobin it with the wealthy",141,"Lakewood, Washington",10apr2019,30apr2019
